Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","1992","1992","kg/ha","2394","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","1993","1993","kg/ha","2326.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","1994","1994","kg/ha","2379.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","1995","1995","kg/ha","2559","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","1996","1996","kg/ha","2482.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","1997","1997","kg/ha","2678.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","1998","1998","kg/ha","2485.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","1999","1999","kg/ha","2590.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2000","2000","kg/ha","2778.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2001","2001","kg/ha","2708.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2002","2002","kg/ha","2762.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2003","2003","kg/ha","2610","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2004","2004","kg/ha","2713.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2005","2005","kg/ha","2601.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2006","2006","kg/ha","2618.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2007","2007","kg/ha","2707.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2008","2008","kg/ha","2802.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2009","2009","kg/ha","2907.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2010","2010","kg/ha","2839.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2011","2011","kg/ha","2988.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2012","2012","kg/ha","3177.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2013","2013","kg/ha","3153.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2014","2014","kg/ha","3145.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2015","2015","kg/ha","2749.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2016","2016","kg/ha","3033.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2017","2017","kg/ha","3199.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2018","2018","kg/ha","3368.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2019","2019","kg/ha","3533.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2020","2020","kg/ha","3439.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2021","2021","kg/ha","3520.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2022","2022","kg/ha","3537.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2023","2023","kg/ha","3520.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2024","2024","kg/ha","3559","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","1961","1961","kg/ha","927.3","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","1962","1962","kg/ha","1021.4","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","1963","1963","kg/ha","921.4","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","1964","1964","kg/ha","1033.6","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","1965","1965","kg/ha","943.2","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","1966","1966","kg/ha","984","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","1967","1967","kg/ha","930.2","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","1968","1968","kg/ha","983.2","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","1969","1969","kg/ha","941.7","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","1970","1970","kg/ha","961.4","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","1971","1971","kg/ha","992.3","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","1972","1972","kg/ha","1043.7","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","1973","1973","kg/ha","1074.8","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","1974","1974","kg/ha","1129","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","1975","1975","kg/ha","1187.3","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","1976","1976","kg/ha","1227.7","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","1977","1977","kg/ha","1224.5","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","1978","1978","kg/ha","1332.1","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","1979","1979","kg/ha","1390.2","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","1980","1980","kg/ha","1459.2","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","1981","1981","kg/ha","1526","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","1982","1982","kg/ha","1569.3","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","1983","1983","kg/ha","1694.4","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","1984","1984","kg/ha","1713.4","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","1985","1985","kg/ha","1774.4","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","1986","1986","kg/ha","1883.8","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","1987","1987","kg/ha","1963.3","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","1988","1988","kg/ha","1953.1","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","1989","1989","kg/ha","2103.3","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","1990","1990","kg/ha","2132.3","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","1991","1991","kg/ha","2150.5","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","1992","1992","kg/ha","2203","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","1993","1993","kg/ha","2197.5","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","1994","1994","kg/ha","2209.1","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","1995","1995","kg/ha","2258","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","1996","1996","kg/ha","2486.2","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","1997","1997","kg/ha","2614.1","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","1998","1998","kg/ha","2652.6","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","1999","1999","kg/ha","2662.9","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","2000","2000","kg/ha","2764.9","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","2001","2001","kg/ha","2844.6","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","2002","2002","kg/ha","3065.5","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","2003","2003","kg/ha","3241.4","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","2004","2004","kg/ha","3343.9","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","2005","2005","kg/ha","3453.9","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","2006","2006","kg/ha","3469.9","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","2007","2007","kg/ha","3660.1","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","2008","2008","kg/ha","4077.6","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","2009","2009","kg/ha","4237.2","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","2010","2010","kg/ha","4435.9","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","2011","2011","kg/ha","4565.2","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","2012","2012","kg/ha","4898.7","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","2013","2013","kg/ha","4844.1","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","2014","2014","kg/ha","4954","A","Official figure",""
